,car_id,description,amount,region,make,model,year_of_man,color,condition,mileage,engine_size,selling_cond,bought_cond,trim,drive_train,reg_city,seat,num_cylinder,horse_power,body_build,fuel_type,transmission
3864,3WfA9FnaYix7WQOZ204Oq1Kr,Land Rover Range Rover Sport 2014 Black, 17091375,"Lagos State, Magodo",Land Rover,Range Rover Sport,2014,Black,Nigerian Used,118510,3000,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
3865,cTGnymof68rsgG8E1aJ27SwJ,Toyota Camry 2009 Gray, 3360000,"Ondo State, Akure",Toyota,Camry,2009,Gray,Nigerian Used,193186,2400,Registered,Registered,LE 4dr Sedan (2.4L 4cyl 5A),Front,Ondo,5,4,158,Sedan,Petrol,Automatic
3866,8OWFhGgY4yPMmUYSZ3JAxEm,Toyota Corolla 2007 Gold, 2362500,"Lagos State, Ogba",Toyota,Corolla,2007,Gold,Nigerian Used,341513,2000,Registered,Imported,,,,,,,,Petrol,Automatic
3867,3iRdzndafyY0wApph1kKaxYH,Mercedes-Benz R-Class 2011 Gray, 7350000,"Lagos State, Ifako-Ijaiye",Mercedes-Benz,R-Class,2011,Gray,Nigerian Used,167087,3500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3868,dr0OrNxA0WzcXonFi2FvQLlf,Mercedes-Benz C250 2012 Red, 6247500,"Abuja (FCT), Kubwa",Mercedes-Benz,C250,2012,Red,Foreign Used,88209,2000,Imported,Imported,,,,,,,,Petrol,Automatic
3869,q9Py3uNNvNC4LJwEIkfanizy,Kia Forte 2010 Silver, 2625000,"Abuja (FCT), Gwarinpa",Kia,Forte,2010,Silver,Nigerian Used,282013,2000,Registered,Imported,,,,,,,,Petrol,Automatic
3870,hLuF3UBoLjCSqDW9TXT3YL1G,Mercedes-Benz Sprinter 2007 Yellow, 5775000,"Lagos State, Ikeja",Mercedes-Benz,Sprinter,2007,Yellow,Nigerian Used,431995,2100,Registered,Imported,,,Lagos,,,,Truck,Diesel,Manual
3871,nsnD3xc1j89wvhj9IZEQoPHp,Toyota Matrix 2003 Blue, 2100000,"Lagos State, Isolo",Toyota,Matrix,2003,Blue,Nigerian Used,135197,1800,Registered,Registered,,,KOGI STATE,,,,,Petrol,Automatic
3872,3nePF0ZL9uQmILlO0Y9XV7pE,Lexus IS 2006 Silver, 3150000,"Lagos State, Isolo",Lexus,IS,2006,Silver,Foreign Used,267308,2500,Imported,Imported,,,,,,,,Petrol,Automatic
3873,uZqCt7nTllAutzKRzRhsiKC4,Toyota Camry 2011 Green, 3675000,"Lagos State, Isolo",Toyota,Camry,2011,Green,Nigerian Used,42444,3500,Registered,Imported,XLE V6 4dr Sedan (3.5L 6cyl 6A),Front,LAGOS,5,6,268,Sedan,Petrol,Automatic
3874,aqGS3mPBCSQkWijS8yJs5Oq,Lexus RX 2013 Black, 11232000,"Abuja (FCT), Jabi",Lexus,RX,2013,Black,Nigerian Used,216467,3500,Registered,Imported,,,ABUJA,,,,SUV,Petrol,Automatic
3875,buHZNrFO0NExPScfKWTK8pjj,Mercedes-Benz GL-Class 2008 Black, 5200000,"Abuja (FCT), Jabi",Mercedes-Benz,GL-Class,2008,Black,Nigerian Used,176187,4600,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3876,9CActI6tD8CkBxxtHJibEM9,Honda Accord 2009 Black, 2184000,"Lagos State, Ajah",Honda,Accord,2009,Black,Nigerian Used,243885,2400,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3877,tPq8Ue3jwouCn7AT4L4Ijk1p,Toyota Sienna 2012 White, 8900000,"Oyo State, Ibadan",Toyota,Sienna,2012,White,Foreign Used,221883,3500,Imported,Imported,,,,,,,,Petrol,Automatic
3878,nmS9gWjvul7u0aZ10YrkrTIr,Honda Odyssey 2009 Blue, 1995000,"Lagos State, Ikorodu",Honda,Odyssey,2009,Blue,Nigerian Used,123523,3800,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
3879,tRy8TOEYUbcDocgdVw3r2J8S,Toyota Camry 2007 Gold, 4160000,"Abuja (FCT), Mararaba",Toyota,Camry,2007,Gold,Nigerian Used,96579,2400,Registered,Registered,,,"Abuja, FCT",,,,,Petrol,Automatic
3880,fGhy9teb0IJ2Lno0xarvmzdQ,Toyota Sienna 2008 Black, 2856000,"Lagos State, Victoria Island",Toyota,Sienna,2008,Black,Nigerian Used,256342,3500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3881,yP00k3cfXfK3EUtSXo8DCgXt,Lexus RX 350 2014 Black, 9975000,"Lagos State, Ojodu",Lexus,RX 350,2014,Black,Foreign Used,103204,2700,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3882,cG5Auuneeuj5OT1LQwbzl18x,Ford Edge 2010 Silver, 3224000,"Lagos State, Ifako-Ijaiye",Ford,Edge,2010,Silver,Nigerian Used,254063,3500,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
3883,pR9FebLzdQpqTeLBt5JmOWLj,Mercedes-Benz C300 2012 Black, 4882500,"Lagos State, Lekki",Mercedes-Benz,C300,2012,Black,Nigerian Used,270171,3000,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
3884,2WJx4FZplKzOuBes4Jhq9dpR,Ford Explorer 2006 Black, 3328000,"Lagos State, Lekki",Ford,Explorer,2006,Black,Nigerian Used,90868,4600,Registered,Registered,,,LAGOS,,,,SUV,Petrol,Automatic
3885,si3YE5a2kDMO0Ya22iTUpYcs,Toyota Highlander 2009 Gray, 8840000,"Oyo State, Ibadan",Toyota,Highlander,2009,Gray,Foreign Used,73661,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3886,pw7eOKaZrP2L0nqVYDPqJg4V,Toyota Sienna 2006 Blue, 2625000,"Oyo State, Ibadan",Toyota,Sienna,2006,Blue,Nigerian Used,357310,3500,Registered,Registered,,,Lagos State,,,,,Petrol,Automatic
3887,x2R6hSCkp1MDUKhB722625OS,Hyundai Elantra 1.6 GLS 2009 Blue, 1680000,"Lagos State, Ikeja",Hyundai,Elantra,2009,Blue,Nigerian Used,140638,1600,Registered,Registered,1.6 GLS,Front Wheel,LAGOS,5,4,105,Sedan,Petrol,Automatic
3888,35g5O4OQz2znLxY66Hv536q2,Toyota Sienna 2007 Gray, 3350000,"Kwara State, Ilorin East",Toyota,Sienna,2007,Gray,Nigerian Used,158989,3500,Registered,Imported,,,,,,,,Petrol,Automatic
3889,wLyW5n5apbPYKA25rQInqQjb,Ford Escape 2010 White, 1575000,"Lagos State, Ikorodu",Ford,Escape,2010,White,Nigerian Used,123523,3800,Registered,Registered,,,River,,,,,Petrol,Automatic
3890,blojcFf0swd7q1Y4dqmBx3HA,Lexus LX 470 AWD 2000 Blue, 2310000,"Akwa Ibom State, Uyo",Lexus,LX,2000,Blue,Nigerian Used,115540,4700,Registered,Registered,470 AWD,All Wheel,AKWA IBOM,8,8,230,SUV,Petrol,Automatic
3891,zN7jgAj0WXzTnBcf4eR6o0wl,Ford Ecosport 2014 Black, 4725000,"Lagos State, Victoria Island",Ford,Ecosport,2014,Black,Nigerian Used,102151,1500,Registered,Brand new,,,LAGOS,,,,,Petrol,Automatic
3892,bjGltiaUK9Chb7SaHX2C3q5N,Toyota Corolla 2010 Silver, 3150000,"Lagos State, Surulere",Toyota,Corolla,2010,Silver,Nigerian Used,238739,1800,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3893,2D6adrphqI9zb78AJiRFLyDk,Nissan Frontier 2006 White, 5040000,"Abuja (FCT), Jabi",Nissan,Frontier,2006,White,Nigerian Used,163262,4000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3894,tQH7FkKqw1Ap5ne8gIQjC20N,Mazda CX-9 2012 Black, 6405000,"Lagos State, Ifako-Ijaiye",Mazda,CX-9,2012,Black,Foreign Used,164274,3700,Imported,Imported,,,,,,,,Petrol,Automatic
3895,7JnFpXLBtPu4bWICZErSeftY,Infiniti FX35 Base 4x4 (3.5L 6cyl 5A) 2006 Black, 4200000,"Lagos State, Ikeja",Infiniti,FX35,2006,Black,Foreign Used,322082,3500,Imported,Imported,Base 4x4 (3.5L 6cyl 5A),,,,6,,SUV,Petrol,Automatic
3896,5tsBHLuXoDNQAaE5vREgEeYl,Toyota Camry 2005 Brown, 2704000,"Lagos State, Ikeja",Toyota,Camry,2005,Brown,Nigerian Used,263334,2400,Registered,Imported,LE 4dr Sedan (2.4L 4cyl 5A),Front,LAGOS,5,4,160,Sedan,Petrol,Automatic
3897,n2du6djXAA0W4tZtsiDcSfwt,Kia Borrego EX V8 4x4 2009 Blue, 6300000,"Lagos State, Ikeja",Kia,Borrego,2009,Blue,Foreign Used,252803,3500,Imported,Imported,EX V8 4x4,All Wheel,,7,8,342,SUV,Petrol,Automatic
3898,xjc79eksxId81sZdFo0dFOxn,Mercedes-Benz GLK-Class 2015 Brown, 9660000,"Lagos State, Ilupeju",Mercedes-Benz,GLK-Class,2015,Brown,Nigerian Used,64585,3500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
3899,rbPxQj8B5exSDXDNF7TebUXx,Land Rover Lr3 SE 2006 Black, 3848000,"Imo State, Owerri",Land Rover,Lr3,2006,Black,Nigerian Used,254464,4400,Registered,Registered,SE,,Abuja,,,,SUV,Petrol,Automatic
3900,3nAXcP3LJs17hmT6O43lBtlE,Acura MDX 2005 Black, 1470000,"Lagos State, Alimosho",Acura,MDX,2005,Black,Nigerian Used,336665,3500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
3901,wiWP5l1F6d7r4S0DlHJgV1L8,Ford Edge 2007 Off white, 3224000,"Lagos State, Kosofe",Ford,Edge,2007,Off white,Nigerian Used,153652,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3902,xy01oL8PO7zI6o4rZMk663qO,Mercedes-Benz G-Class Base G 500 AWD 2003 Black, 9975000,"Abuja (FCT), Garki 2",Mercedes-Benz,G-Class,2003,Black,Nigerian Used,84447,5000,Registered,Registered,Base G 500 AWD,All Wheel,Abuja,5,8,292,SUV,Petrol,Automatic
3903,hdOWAxgEfT97m8Pw7AWbplvj,Rover Land 2012 Black, 6300000,"Abuja (FCT), Wuse",Rover,Land,2012,Black,Nigerian Used,73694,4900,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
3904,yWt4IUE14sgoYmLXUm81ruqa,Toyota Camry 1996 Gold, 892500,"Oyo State, Ibadan",Toyota,Camry,1996,Gold,Nigerian Used,387191,2200,Registered,Registered,,,,,,,,Petrol,Automatic
3905,wbjcCHWnyfNfJXizaGr2ANlu,Mercedes-Benz E350 2007 Gray, 5200000,"Lagos State, Magodo",Mercedes-Benz,E350,2007,Gray,Nigerian Used,240287,3500,Registered,Registered,,,EDO,,,,,Petrol,Automatic
3906,wWcu3RjLZqfZ94osjI4AzGmb,Mercedes-Benz B-Class 2002 Black, 4305000,"Abuja (FCT), Garki 2",Mercedes-Benz,B-Class,2002,Black,Foreign Used,128449,1700,Imported,Imported,,,,,,,,Petrol,Automatic
3907,8bYwixOgiosBX5IXqeQUX9vR,Honda Pilot EX 4x4 (3.5L 6cyl 5A) 2004 Gray, 1365000,"Anambra State, Onitsha",Honda,Pilot,2004,Gray,Nigerian Used,214273,3500,Registered,Registered,EX 4x4 (3.5L 6cyl 5A),All Wheel,,8,6,243,SUV,Petrol,Automatic
3908,aESTrC6rocSwjbQnE4QvJ5R6,Kia Sedona 2006 Blue, 1470000,"Ogun State, Ado-Odo/Ota",Kia,Sedona,2006,Blue,Nigerian Used,232963,3500,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3909,2XpGLdgUoH9PB8naHDW7BBH6,Mercedes-Benz GL-Class GL 450 2008 Silver, 3150000,"Lagos State, Magodo",Mercedes-Benz,GL-Class,2008,Silver,Nigerian Used,356072,4700,Registered,Registered,GL 450,All Wheel,LAGOS,7,8,335,SUV,Petrol,Automatic
3910,dzRjtXzN2ToV3zHUJYgVETbK,Honda Pilot 2003 Black, 1470000,"Lagos State, Surulere",Honda,Pilot,2003,Black,Nigerian Used,365864,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3911,pVWTZ8HfUNRucAobpiimkb9R,Mercedes-Benz GLK-Class 2012 Black, 6615000,"Delta State, Oshimili South",Mercedes-Benz,GLK-Class,2012,Black,Nigerian Used,171777,3500,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3912,1vJ5CHF0uVUMneFNVbI2Zifh,Toyota Camry 2007 Blue, 2100000,"Lagos State, Yaba",Toyota,Camry,2007,Blue,Nigerian Used,388782,2400,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3913,6jIeZNbKXC3YKY7u7oZDxwFZ,Toyota Venza 2013 Black, 11025000,"Lagos State, Isolo",Toyota,Venza,2013,Black,Foreign Used,162714,2700,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3914,hR7rzSASlwZoPt3Us809dzSm,Toyota Sienna 2004 Gold, 2730000,"Ondo State, Akure",Toyota,Sienna,2004,Gold,Foreign Used,173514,3300,Imported,Imported,,,,,,,,Petrol,Automatic
3915,3aAwAwMTRAgRtWajR28AcIU5,Mercedes-Benz E250 2010 Black, 8085000,"Oyo State, Ibadan",Mercedes-Benz,E250,2010,Black,Nigerian Used,68578,1800,Registered,Brand new,,,,,,,,Petrol,Automatic
3916,8SUiAZe4tmOWVue8NmavFDDv,Toyota Corolla 2013 White, 5565000,"Abuja (FCT), Gwarinpa",Toyota,Corolla,2013,White,Foreign Used,168519,1800,Imported,Imported,,,,,,,,Petrol,Automatic
3917,zvq9KyLNNjeFF1kJHvEaW4gr,Hyundai Sonata 2013 Gray, 3675000,"Oyo State, Ibadan",Hyundai,Sonata,2013,Gray,Nigerian Used,65342,2400,Registered,Registered,,,,,,,,Petrol,Automatic
3918,tzh1jEbNBeCHCwh5aiqvV17,Lexus RX 350 2013 Silver, 14040000,"Oyo State, Ibadan",Lexus,RX 350,2013,Silver,Foreign Used,64629,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3919,3QpvNDMMYEYYGlFen6YYC3R0,Volkswagen Routan 2010 White, 5565000,"Lagos State, Magodo",Volkswagen,Routan,2010,White,Foreign Used,261839,4000,Imported,Imported,,,,,,,Van,Petrol,Automatic
3920,uAfFD40Jc7ZiVgSDZxKFsRhv,Lexus GX 470 2004 Blue, 4410000,"Lagos State, Ikeja",Lexus,GX,2004,Blue,Nigerian Used,275399,4700,Registered,Imported,470,All Wheel,LAGOS,5,8,235,SUV,Petrol,Automatic
3921,wOCc0imRcn7zDysx1LTCnuEe,Toyota Corolla 2003 Gray, 1470000,"Lagos State, Lekki",Toyota,Corolla,2003,Gray,Nigerian Used,232840,1800,Registered,Imported,,,,,,,,Petrol,Automatic
3922,Cx5sfWBoRRXtefZhylUD2sG7,Hyundai Santa Fe 3.3 Limited AWD 2007 Blue, 3120000,"Abuja (FCT), Garki 2",Hyundai,Santa Fe,2007,Blue,Nigerian Used,170529,3300,Registered,Registered,3.3 Limited AWD,All Wheel,Abuja,5,6,245,SUV,Petrol,Automatic
3923,jLKI70gHgZB254Z7DrfdVDkZ,Mercedes-Benz M Class 2008 Brown, 4680000,"Lagos State, Ilupeju",Mercedes-Benz,M Class,2008,Brown,Nigerian Used,190579,3500,Registered,Imported,,,Abuja,,,,SUV,Petrol,Automatic
3924,gjAs7CAxBnO3hlNi8KV1QDmd,Toyota RAV4 2019 Silver, 26000000,"Abuja (FCT), Katampe",Toyota,RAV4,2019,Silver,Foreign Used,1409,2500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3925,l8MOipDmfS1NRvESYZ7CteYy,Honda Accord 2016 Silver, 12272000,"Kaduna State, Kaduna / Kaduna State",Honda,Accord,2016,Silver,Foreign Used,160932,3000,Imported,Imported,,,,,,,,Petrol,Automatic
3926,zjQOCtM00Uz8gLqDj4BNyl95,Toyota RAV4 2006 Blue, 2875950,"Lagos State, Ikeja",Toyota,RAV4,2006,Blue,Nigerian Used,89799,2400,Registered,Registered,,,Lagos,,,,SUV,Petrol,Automatic
3927,yrrhw4cCtu15oLPZ84KhjLMu,Toyota Highlander 2009 Red, 5775000,"Kwara State, Ilorin East",Toyota,Highlander,2009,Red,Nigerian Used,193133,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3928,9ToEyA9rVl11FvokqD9GtNBz,Lexus RX 350 2007 Silver, 7875000,"Lagos State, Alimosho",Lexus,RX 350,2007,Silver,Foreign Used,177318,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3929,rWqXhjzqzXcfvF4NrfFgBmOJ,Toyota Camry 1998 Black, 1456000,"Oyo State, Ibadan",Toyota,Camry,1998,Black,Nigerian Used,242286,2200,Registered,Registered,,,,,,,,Petrol,Automatic
3930,5BCf9AVG0yhB2fGoFjdehTCO,Toyota Corolla 2009 Red, 3255000,"Lagos State, Ajah",Toyota,Corolla,2009,Red,Nigerian Used,304295,1800,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3931,zqit2E7qb0Tl4lPMB4lgorR5,Lexus RX 2005 Blue, 3990000,"Ondo State, Akure",Lexus,RX,2005,Blue,Nigerian Used,163694,3300,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
3932,ndyObECooJv3VX6SioEEN9JQ,Mercedes-Benz B-Class 2007 Gold, 3045000,"Lagos State, Alimosho",Mercedes-Benz,B-Class,2007,Gold,Nigerian Used,260181,2000,Registered,Imported,,,LAGOS,,,,Hatchback,Petrol,Automatic
3933,CkDqct2L0rca6M5GeqgwLnKW,Jaguar XJ 2011 Black, 16275000,"Lagos State, Ikoyi",Jaguar,XJ,2011,Black,Nigerian Used,96920,5000,Registered,Imported,,,LAGOS,,,,,Petrol,Automatic
3934,yS3TlYNMs4zxsdlIojuQ7kEf,Chevrolet Malibu 2013 White, 5040000,"Abuja (FCT), Wuse",Chevrolet,Malibu,2013,White,Nigerian Used,104602,2500,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3935,tUtLkUSrwZXGEeFXwsnYDam8,Cadillac CTS 2013 Black, 9975000,"Abuja (FCT), Wuse",Cadillac,CTS,2013,Black,Nigerian Used,105746,2000,Registered,Registered,,,Kano,,,,,Petrol,Automatic
3936,UEMa3BWMXFAXBxhJKFUd4XJ,Ford Explorer 2019 White, 26250000,"Lagos State, Mushin",Ford,Explorer,2019,White,Foreign Used,4115,3500,Imported,Imported,,,,,,,SUV,Petrol,Automatic
3937,5KwodiW4GPvcGqpIKfkEZ58U,Toyota Camry 2007 Gray, 3045000,"Lagos State, Ikeja",Toyota,Camry,2007,Gray,Nigerian Used,118609,2400,Registered,Registered,,,Oyo,,,,,Petrol,Automatic
3938,6qcboW7yCvhQhlrwk3n7BqUB,Toyota Camry 2005 Blue, 1470000,"Lagos State, Lekki",Toyota,Camry,2005,Blue,Nigerian Used,268859,1800,Registered,Imported,,,,,,,,Petrol,Automatic
3939,f6VFnvgDJ0C0JkW2lxFlOZF,Lexus GX 2008 Silver, 5250000,"Lagos State, Ojodu",Lexus,GX,2008,Silver,Foreign Used,73633,3500,Imported,Imported,,,,,,,,Hybrid,Automatic
3940,lahVeauvFowRrTT1AdakhuKv,Toyota Highlander 2009 Gray, 6552000,"Lagos State, Alimosho",Toyota,Highlander,2009,Gray,Nigerian Used,164125,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3941,z3bkr5wU8VC8cowrah8cNtSj,Hyundai Tiburon FX 1997 Red, 871500,"Lagos State, Ikeja",Hyundai,Tiburon,1997,Red,Nigerian Used,155323,2400,Registered,Registered,FX,Front Wheel,LAGOS,4,4,140,Coupe,Petrol,Automatic
3942,9YOy3ty6PLb9aU8nQ5K7iS3F,Lexus RX 330 2004 Black, 4200000,"Kwara State, Ilorin East",Lexus,RX 330,2004,Black,Nigerian Used,204709,3300,Registered,Registered,,,,,,,,Petrol,Automatic
3943,zJgUiptSxjTuby8WVQHz5Wwu,Vauxhall Vivaro 2002 White, 1260000,"Oyo State, Ibadan",Vauxhall,Vivaro,2002,White,Nigerian Used,,2000,Registered,Registered,,,,,,,Van,Petrol,Manual
3944,8CtHpI3D0OuLGui46XwK3Pqx,Toyota Sienna SE 8 Passenger 2012 Black, 7455000,"Lagos State, Isolo",Toyota,Sienna,2012,Black,Foreign Used,150543,3500,Imported,Imported,SE 8 Passenger,Front Wheel,,8,6,270,Minivan,Petrol,Automatic
3945,ksxOaXuLJjKqq6xpb6IsLRIw,Ford F-150 2002 Black, 2100000,"Oyo State, Ibadan",Ford,F-150,2002,Black,Foreign Used,394970,4600,Imported,Imported,,,,,,,Truck,Petrol,Automatic
3946,wtIJZb6QKZvPoCgavoZUezyp,Honda Accord 2006 Black, 1995000,"Lagos State, Magodo",Honda,Accord,2006,Black,Nigerian Used,119518,2400,Registered,Registered,,,Lagos,,,,,Petrol,Manual
3947,fJEsl9PpPjzFrg6OeLFkpnZR,Honda Accord 2005 Silver, 1768000,"Abuja (FCT), Mararaba",Honda,Accord,2005,Silver,Nigerian Used,200704,2400,Registered,Registered,,,EDO STATE,,,,,Petrol,Automatic
3948,D7y0Do3VcE6srPebr1UNBcU,Ford Escape 2014 Black, 4305000,"Lagos State, Ikorodu",Ford,Escape,2014,Black,Nigerian Used,219193,2500,Registered,Imported,,,Lagos,,,,SUV,Petrol,Automatic
3949,gdBK5i8wWrYsV5IweQHqByt4,Nissan Altima 2005 Green, 2835000,"Ondo State, Akure",Nissan,Altima,2005,Green,Foreign Used,287809,2500,Imported,Imported,,,,,,,,Petrol,Automatic
3950,avMm90mzksVBzgmhw7jHj8MM,Lexus IS 2007 Black, 2100000,"Lagos State, Isolo",Lexus,IS,2007,Black,Nigerian Used,107289,2500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3951,pU8gtyPQpba0AVWImtcNOp7j,Chevrolet Malibu 2009 Gray, 4200000,"Lagos State, Ogba",Chevrolet,Malibu,2009,Gray,Foreign Used,74026754,36000,Imported,Imported,,,,,,,,Petrol,Automatic
3952,5fo4BNdvtd6GbgGkaxXl36W9,Lexus GS 2007 Silver, 3744000,"Abuja (FCT), Jabi",Lexus,GS,2007,Silver,Nigerian Used,280385,3500,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3953,2AziTlsD7dJLGgsuaTjVWoqG,Lexus IS 2007 White, 4160000,"Kwara State, Ilorin East",Lexus,IS,2007,White,Nigerian Used,216885,3500,Registered,Imported,,,,,,,,Petrol,Automatic
3954,i0hQ7WcE2V8kVuqsI8Ta9QuR,Toyota Highlander 2003 Blue, 3640000,"Abuja (FCT), Garki 2",Toyota,Highlander,2003,Blue,Nigerian Used,239751,3000,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
3955,31NiPSvrJwvjzDNRoMPloadl,Toyota 4-Runner 2006 Black, 4160000,"Lagos State, Ojodu",Toyota,4-Runner,2006,Black,Nigerian Used,285664,4000,Registered,Imported,,,,,,,SUV,Petrol,Automatic
3956,hm6dnu8aKijVc800xmAMXx5Q,Toyota Camry 2012 Gray, 7800000,"Ogun State, Ado-Odo/Ota",Toyota,Camry,2012,Gray,Foreign Used,298209,2500,Imported,Imported,,,,,,,,Petrol,Automatic
3957,p01kngsPkAakE8AnBUYauIue,Lexus LX 2019 Gray, 73500000,"Lagos State, Ikeja",Lexus,LX,2019,Gray,Nigerian Used,23787,5700,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3958,BXjBwHHpDFvSoJq8WW2EPVnG,Nissan Almera 2014 Gray, 2392000,"Lagos State, Ajah",Nissan,Almera,2014,Gray,Nigerian Used,80152,1500,Registered,Registered,,,,,,,,Petrol,Automatic
3959,de0iBxQOjXxqif3Ge3cJScsq,Mitsubishi Outlander 2010 Black, 2310000,"Oyo State, Ibadan",Mitsubishi,Outlander,2010,Black,Nigerian Used,185819,3500,Registered,Registered,,,,,,,SUV,Petrol,Automatic
3960,7L76ePAscv4mNcEcwYJn52ke,Toyota Sienna 2000 Green, 1575000,"Oyo State, Ibadan",Toyota,Sienna,2000,Green,Nigerian Used,213109,3000,Registered,Registered,,,,,,,,Petrol,Automatic
3961,sHGzBy2mGFIIK7ygxOvggOqv,Toyota Avalon 2007 Gold, 2415000,"Abuja (FCT), Garki 2",Toyota,Avalon,2007,Gold,Nigerian Used,281346,3500,Registered,Registered,,,Abuja,,,,,Petrol,Automatic
3962,17fzQXjwjh2HAI2itG2KdGVm,Toyota Corolla 2005 Black, 3832500,"Oyo State, Ibadan",Toyota,Corolla,2005,Black,Foreign Used,260995,1800,Imported,Imported,,,,,,,,Petrol,Automatic
3963,cYztxeh9WLVjZ53FJtIiBttV,Lexus RX 350L 4WD 2020 White, 34020000,"Anambra State, Onitsha",Lexus,RX,2020,White,Nigerian Used,32925,3500,Registered,Imported,350L 4WD,All Wheel,Lagos,7,6,295,SUV,Petrol,Automatic
3964,zQnkuAiPScjuvY0LFbFSxXto,Toyota Sienna 2006 Gray, 4725000,"Abuja (FCT), Wuse",Toyota,Sienna,2006,Gray,Foreign Used,281834,3500,Imported,Imported,,,,,,,,Petrol,Automatic
3965,ucPmWhEcVinl3w06WEaOaWir,Ford Focus 2002 Silver, 1785000,"Abuja (FCT), Mararaba",Ford,Focus,2002,Silver,Nigerian Used,302823,1800,Registered,Imported,,,Abuja,,,,,Petrol,Manual
3966,kWlIOsXnTH2KpZTrwMuYeg2p,Mazda CX-9 2009 Blue, 6032000,"Abuja (FCT), Gwarinpa",Mazda,CX-9,2009,Blue,Foreign Used,152200,3700,Imported,Imported,,,,,,,,Petrol,Automatic
3967,3mTzZdTnuCU0B0eYw03sUI18,Toyota Camry 2007 Blue, 4576000,"Lagos State, Ikorodu",Toyota,Camry,2007,Blue,Nigerian Used,184944,3500,Registered,Imported,,,Lagos,,,,,Petrol,Automatic
3968,sAEfO94gNsH7JlZbx95IpOmN,Mercedes-Benz C230 2006 Silver, 1638000,"Lagos State, Victoria Island",Mercedes-Benz,C230,2006,Silver,Nigerian Used,518887,3000,Registered,Registered,,,LAGOS,,,,,Petrol,Automatic
3969,uuzNFKxpwmOy9ZW7erT9yh8J,New GAC GA3 2022 White, 15974000,"Lagos State, Ilupeju",GAC,GA3,2022,White,Brand New,,,,,,,,,,,,,Automatic
3970,neYUNSGpJUfSfYxrRipjW8vP,Audi A4 1.8 T 2000 Blue, 1155000,"Anambra State, Onitsha",Audi,A4,2000,Blue,Nigerian Used,277160,1800,Registered,Imported,1.8 T,Front Wheel,ENUGU,5,4,250,Crossover,Petrol,Automatic
3971,uoItMlBr2d9a4wBQftWtpsec,Honda Accord 2013 Silver, 4908750,"Abuja (FCT), Wuse",Honda,Accord,2013,Silver,Nigerian Used,345800,2400,Registered,Imported,,,Abj,,,,,Petrol,Automatic
3972,uDI76ovdOjTubClbRVtwNSUQ,Toyota Camry 1999 Gold, 1092000,"Abuja (FCT), Mararaba",Toyota,Camry,1999,Gold,Nigerian Used,275680,2200,Registered,Registered,,,NASARAWA,,,,,Petrol,Automatic
3973,boBecJVHb8MJhegBC3NXPMIE,BMW 325i 2006 Silver, 2625000,"Abuja (FCT), Lugbe District",BMW,325i,2006,Silver,Nigerian Used,200367,3000,Registered,Imported,,,KADUNA,,,,,Petrol,Automatic
3974,p7RZ6TSQ5ULQXDeQ4PJReVIS,Lexus RX 350 2013 Black, 9240000,"Ogun State, Ado-Odo/Ota",Lexus,RX 350,2013,Black,Nigerian Used,162366,3500,Registered,Imported,,,LAGOS,,,,SUV,Petrol,Automatic
3975,w3U3G2VVkS34POlq9SXl3YJz,Toyota Camry 2007 Blue, 2835000,"Abuja (FCT), Wuse",Toyota,Camry,2007,Blue,Nigerian Used,147522,2400,Registered,Registered,,,Lagos,,,,,Petrol,Automatic
